날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-09-10","잡곡밥","387.79kcal","밥1","363kcal","밥1","363kcal","","","2835.54kcal"
"2021-09-10","감자양파찌개(05)(06)","82.29kcal","미역국(05)","9.04kcal","돼지고기김치찌개(05)(06)(10)","116.12kcal","","","2835.54kcal"
"2021-09-10","돈육굴소스양배추볶음(10)","268.99kcal","간장 돼지불고기(05)(06)(10)","281.84kcal","닭간장소스찜(05)(06)(15)","229.66kcal","","","2835.54kcal"
"2021-09-10","스크램블에그(01)(12)","128.24kcal","고구마튀김(01)(06)","434.78kcal","꽈리고추양념무침(05)(06)","22.34kcal","","","2835.54kcal"
"2021-09-10","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","11.25kcal","깍두기(완제품)(09)","15.2kcal","","","2835.54kcal"
"2021-09-10","","","","","커피음료","","","","2835.54kcal"
"2021-09-11","불고기버거(01)(06)(10)(12)","835.63kcal","밥1","363kcal","잡곡밥","387.79kcal","","","2935.49kcal"
"2021-09-11","계란후라이(01)","97.71kcal","무국(05)","21.94kcal","사골곰탕","176.26kcal","","","2935.49kcal"
"2021-09-11","닭순살야채샐러드(01)(15)","200.24kcal","스크램블(01)(12)","58.16kcal","매운어묵볶음(05)(06)","146.48kcal","","","2935.49kcal"
"2021-08-12","콩나물국(05)","23.37kcal","돈가스(06)(10)","589.76kcal","닭고기육개장(05)(06)(15)","117.34kcal","","","2986.52kcal"
"2021-08-12","표고버섯멸치볶음(05)(06)","91.58kcal","마카로니감자샐러드(01)(12)","112.37kcal","두부조림(05)(06)","126.15kcal","","","2986.52kcal"
"2021-08-12","돈육야채볶음(05)(06)(10)","300.09kcal","배추김치(7~9월)","9kcal","배추김치(7~9월)","9kcal","","","2986.52kcal"
"2021-08-12","배추김치(7~9월)","9kcal","","","비타민음료","90kcal","","","2986.52kcal"
"2021-08-12","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2986.52kcal"
"2021-08-13","잡곡밥","402.67kcal","밥1","363kcal","잡곡밥","402.67kcal","","","2862.11kcal"
"2021-08-13","무국(05)","21.52kcal","팽이버섯계란국(01)(05)","60.03kcal","햄소시지찌개(05)(06)(10)","149.98kcal","","","2862.11kcal"
"2021-08-13","소불고기(05)(06)(16)","151.17kcal","삼겹살김치찜(05)(06)(10)","402.57kcal","팝콘치킨강정(06)","627.42kcal","","","2862.11kcal"
"2021-08-13","감자매운조림(05)(06)","75.42kcal","오이부추무침(06)","25.23kcal","오이부추무침(06)","25.23kcal","","","2862.11kcal"
"2021-08-13","배추김치(7~9월)","9kcal","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","9kcal","","","2862.11kcal"
"2021-08-13","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2862.11kcal"
"2021-08-14","불고기버거(01)(06)(12)","504.25kcal","감자국(05)","34.55kcal","밥1","363kcal","","","2095.80kcal"
"2021-08-14","매쉬포테이토","54.68kcal","굴패주해산물야채볶음(05)(06)(09)(10)","282.29kcal","햄소시지찌개(05)(06)(10)","149.98kcal","","","2095.80kcal"
"2021-08-14","양배추샐러드(01)","81.79kcal","두부양념장(05)(06)","61.15kcal","마파두부(05)(06)(10)","165.72kcal","","","2095.80kcal"
"2021-08-14","우유(백색우유(200ML,연간))(02)","122kcal","가든샐러드(01)","83.7kcal","꽈리고추양념무침","5.33kcal","","","2095.80kcal"
"2021-08-14","사이다","97.5kcal","깍두기(완제품)(09)","15.2kcal","깍두기(완제품)(09)","15.2kcal","","","2095.80kcal"
"2021-08-14","","","수박","44.16kcal","대추방울토마토(생산기)(12)","15.3kcal","","","2095.80kcal"
"2021-08-15","오징어덮밥(05)(06)(17)","565.97kcal","밥1","363kcal","잡곡밥","402.67kcal","","","2476.18kcal"
"2021-08-15","미역국(05)","9.04kcal","감자짜글이(05)(06)(10)","140.89kcal","닭곰탕(15)","190.85kcal","","","2476.18kcal"
"2021-08-15","풋고추,된장(05)(06)","37.51kcal","돈육굴소스양배추볶음(10)","194.01kcal","콩나물돼지불고기(05)(06)(10)","238.91kcal","","","2476.18kcal"
"2021-08-15","배추김치(7~9월)","9kcal","무생채","33.11kcal","양배추쌈(05)(06)","44.1kcal","","","2476.18kcal"
"2021-08-15","우유(백색우유(200ML,연간))(02)","122kcal","열무김치","12.8kcal","백김치","15.12kcal","","","2476.18kcal"
"2021-08-15","","","음료수,쌀맛(쌀음료)","97.2kcal","","","","","2476.18kcal"
"2021-08-16","밥1","363kcal","치킨마요덮밥(01)(05)(06)(15)","1034.62kcal","제육컵밥(05)(06)(10)","148.72kcal","","","2426.32kcal"
"2021-08-16","패주콩나물국(05)(06)(09)(10)","155.47kcal","배추된장국(05)(06)","59.51kcal","돼지고기김치찌개(05)(06)(10)","92.02kcal","","","2426.32kcal"
"2021-08-16","돼지고기부추볶음(05)(06)","236.67kcal","호박볶음(09)","55.6kcal","부추겉절이(05)(06)","26.24kcal","","","2426.32kcal"
"2021-08-16","계란찜(01)(09)","51.92kcal","오이소박이","20.35kcal","열무김치","12.8kcal","","","2426.32kcal"
"2021-08-16","배추김치(7~9월)","9kcal","짜먹는요구르트(02)","38.4kcal","","","","","2426.32kcal"
"2021-08-16","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2426.32kcal"
"2021-08-17","잡곡밥","402.67kcal","물냉면(03)(05)(06)","901.97kcal","햄치즈버거(개선)(01)(02)(06)(10)(12)","997.61kcal","","","3520.92kcal"
"2021-08-17","쇠고기미역국(05)(16)","68.44kcal","한우불고기(05)(06)(16)","277.37kcal","불고기샐러드(05)(06)","58.46kcal","","","3520.92kcal"
"2021-08-17","꽈리고추멸치볶음(05)(06)","83.01kcal","삶은계란(01)","70.1kcal","야채샐러드(01)","100.74kcal","","","3520.92kcal"
"2021-08-17","비엔나소시지케찹볶음(10)(12)","288.55kcal","열무김치","12.8kcal","우유(백색우유(200ML,연간))(02)","244kcal","","","3520.92kcal"
"2021-08-17","깍두기(완제품)(09)","15.2kcal","","","","","","","3520.92kcal"
"2021-08-18","밥1","363kcal","볶음밥(01)(05)(06)(09)(17)","543.55kcal","잡곡밥","402.67kcal","","","2878.04kcal"
"2021-08-18","무두부조개탕(05)(18)","58.17kcal","들깨미역국(05)","22.65kcal","부대찌개(05)(06)(10)","265.4kcal","","","2878.04kcal"
"2021-08-18","마파두부(05)(06)(10)","165.72kcal","스크램블에그(01)(12)","86.19kcal","양념통닭(06)(15)","472.27kcal","","","2878.04kcal"
"2021-08-18","햄감자채볶음(10)","89.18kcal","배추김치(7~9월)","9kcal","부추겉절이(05)(06)","26.24kcal","","","2878.04kcal"
"2021-08-18","배추김치(7~9월)","9kcal","","","배추김치(7~9월)","9kcal","","","2878.04kcal"
"2021-08-18","우유(백색우유(200ML,연간))(02)","122kcal","","","아이스크림 팩형(02)","234kcal","","","2878.04kcal"
"2021-08-19","잡곡밥","402.67kcal","찹쌀밥","373.41kcal","버섯덮밥(06)","62.05kcal","","","2485.03kcal"
"2021-08-19","감자양파찌개(05)(06)","82.29kcal","전복삼계탕(15)(18)","919.7kcal","쇠고기미역국(05)(16)","68.44kcal","","","2485.03kcal"
"2021-08-19","돈육굴소스양배추볶음(10)","194.01kcal","호박볶음(09)","55.6kcal","깻잎조림(05)(06)","43.57kcal","","","2485.03kcal"
"2021-08-19","풋고추,된장(05)(06)","37.51kcal","오이부추무침(06)","25.23kcal","오이소박이","20.35kcal","","","2485.03kcal"
"2021-08-19","배추김치(7~9월)","9kcal","깍두기(완제품)(09)","15.2kcal","","","","","2485.03kcal"
"2021-08-19","우유(백색우유(200ML,연간))(02)","122kcal","컵과일(메론)","54kcal","","","","","2485.03kcal"
"2021-08-20","밥1","363kcal","밥1","363kcal","해물볶음밥(05)(06)(09)(17)","434.07kcal","","","2749.56kcal"
"2021-08-20","배추된장국(05)(06)","59.51kcal","된장찌개(05)(06)(18)","91.8kcal","돈가스(06)(10)","589.76kcal","","","2749.56kcal"
"2021-08-20","비엔나소시지야채볶음(05)(06)(10)(12)","175.57kcal","한우불고기(05)(06)(16)","277.37kcal","감자샐러드(01)","116.19kcal","","","2749.56kcal"
"2021-08-20","스크램블에그(01)(12)","86.19kcal","양배추쌈(05)(06)","44.1kcal","배추김치(7~9월)","9kcal","","","2749.56kcal"
"2021-08-20","배추김치(7~9월)","9kcal","배추김치(7~9월)","9kcal","생수(500ML,후식)","0kcal","","","2749.56kcal"
"2021-08-20","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2749.56kcal"
"2021-08-21","불고기샐러드(05)(06)","58.46kcal","김치볶음밥","435.68kcal","돼지고기김치볶음밥(05)(06)(10)","306.56kcal","","","2195.54kcal"
"2021-08-21","핫도그(01)(06)(10)(12)","841.35kcal","생선묵찌개(05)(06)(09)","102.54kcal","콩나물삼색볶음(05)(06)","59.03kcal","","","2195.54kcal"
"2021-08-21","콜라","117.5kcal","가든샐러드(01)","83.7kcal","호박볶음(09)","55.6kcal","","","2195.54kcal"
"2021-08-21","우유(백색우유(200ML,연간))(02)","122kcal","거봉포도","0.3174kcal","열무김치","12.8kcal","","","2195.54kcal"
"2021-08-22","밥1","363kcal","밥1","363kcal","밥1","363kcal","","","2504.99kcal"
"2021-08-22","닭고기미역국(05)(15)","74.43kcal","호박볶음(09)","55.6kcal","쇠고기육개장(01)(05)(06)(16)","159.66kcal","","","2504.99kcal"
"2021-08-22","오징어볶음(05)(06)(17)","148.46kcal","닭볶음탕(05)(06)(15)","258.2kcal","오리불고기(05)(06)","398.23kcal","","","2504.99kcal"
"2021-08-22","햄감자채볶음(10)","89.18kcal","오이무침(06)","31.53kcal","양배추쌈(05)(06)","44.1kcal","","","2504.99kcal"
"2021-08-22","열무김치","12.8kcal","열무김치","12.8kcal","배추김치(7~9월)","9kcal","","","2504.99kcal"
"2021-08-22","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2504.99kcal"
"2021-08-23","밥1","363kcal","잡곡밥","402.67kcal","밥1","363kcal","","","2901.00kcal"
"2021-08-23","얼큰황태채국(05)","29.03kcal","오이냉국(05)","33.48kcal","감자짜글이(05)(06)(10)","140.89kcal","","","2901.00kcal"
"2021-08-23","돈육야채볶음(05)(06)(10)","300.09kcal","두부김치(05)(10)","169.33kcal","오징어채볶음(01)(06)(17)","115.6kcal","","","2901.00kcal"
"2021-08-23","스크램블에그(01)(12)","86.19kcal","오삼불고기(05)(06)(10)(17)","317.32kcal","야채튀김(01)(06)(12)","331.6kcal","","","2901.00kcal"
"2021-08-23","배추김치(7~9월)","9kcal","열무김치","12.8kcal","배추김치(7~9월)","9kcal","","","2901.00kcal"
"2021-08-23","우유(백색우유(200ML,연간))(02)","122kcal","요구르트,떠먹는형(02)","96kcal","","","","","2901.00kcal"
"2021-08-24","김치볶음밥","435.68kcal","비빔냉면(03)(05)(06)","921.67kcal","하와이안볶음밥(05)(06)(09)","418.18kcal","","","2651.53kcal"
"2021-08-24","들깨미역국(05)","22.65kcal","돼지불고기(05)(06)(10)","358.33kcal","감자양파찌개(05)(06)","82.29kcal","","","2651.53kcal"
"2021-08-24","두부조림(05)(06)","126.15kcal","삶은계란(01)","70.1kcal","단무지","7.2kcal","","","2651.53kcal"
"2021-08-24","깍두기(완제품)(09)","15.2kcal","열무김치","12.8kcal","백김치","15.12kcal","","","2651.53kcal"
"2021-08-24","","","우유(백색우유(200ML,연간))(02)","122kcal","수박","44.16kcal","","","2651.53kcal"
"2021-08-25","쇠고기버섯덮밥(05)(06)(16)","581.23kcal","잡곡밥","402.67kcal","검은콩밥","383.65kcal","","","2768.16kcal"
"2021-08-25","감자짜글이(05)(06)(10)","140.89kcal","돼지고기김치찌개(05)(06)(10)","92.02kcal","열무된장국(05)(06)(16)","76.7kcal","","","2768.16kcal"
"2021-08-25","오징어볶음(05)(06)(17)","148.46kcal","닭간장소스찜(15)","182.17kcal","닭순살야채조림(05)(06)(15)","354.44kcal","","","2768.16kcal"
"2021-08-25","열무김치","12.8kcal","감자매운조림(05)(06)","75.42kcal","무생채","33.11kcal","","","2768.16kcal"
"2021-08-25","우유(백색우유(200ML,연간))(02)","122kcal","열무김치","12.8kcal","배추김치(7~9월)","9kcal","","","2768.16kcal"
"2021-08-25","","","이온음료","58.8kcal","식혜","82kcal","","","2768.16kcal"
"2021-08-26","밥1","363kcal","찹쌀밥","373.41kcal","치킨마요덮밥(01)(05)(06)(15)","1034.62kcal","","","3918.27kcal"
"2021-08-26","돼지고기고추장찌개(06)(10)","153.11kcal","된장찌개(05)(06)(18)","91.8kcal","김치국(05)","28.59kcal","","","3918.27kcal"
"2021-08-26","오리불고기(05)(06)","398.23kcal","삼겹살구이(10)","1091.29kcal","두부조림(05)(06)","126.15kcal","","","3918.27kcal"
"2021-08-26","콩나물볶음(05)","58.77kcal","양배추쌈(05)(06)","44.1kcal","깍두기(완제품)(09)","15.2kcal","","","3918.27kcal"
"2021-08-26","배추김치(7~9월)","9kcal","배추김치(7~9월)","9kcal","","","","","3918.27kcal"
"2021-08-26","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3918.27kcal"
"2021-08-27","햄김치덮밥(01)(05)(06)(10)","500.25kcal","삼겹살덮밥(10)","236.75kcal","찹쌀밥","373.41kcal","","","2912.13kcal"
"2021-08-27","쇠고기육개장(01)(05)(06)(16)","159.66kcal","돼지고기김치찌개(05)(06)(10)","92.02kcal","감자양파찌개(05)(06)","82.29kcal","","","2912.13kcal"
"2021-08-27","피망멸치볶음(05)(06)","74.39kcal","두부강정(05)(06)","374.23kcal","닭강정(05)(06)(12)(15)","625.66kcal","","","2912.13kcal"
"2021-07-27","배추김치(7~9월)","8.17kcal","오징어젓무침(17)","24.76kcal","단무지","12.6kcal","","","2765.61kcal"
"2021-07-27","우유(백색우유(200ML,연간))(02)","122kcal","깍두기","15.2kcal","오이소박이","20.35kcal","","","2765.61kcal"
"2021-07-27","","","복숭아(천도)(11)","64.124kcal","","","","","2765.61kcal"
"2021-07-28","밥1","363kcal","밥1","363kcal","밥1","363kcal","","","2909.76kcal"
"2021-07-28","감자양파찌개(05)(06)","71.79kcal","오이냉국(05)","33.03kcal","생선가스(01)(06)","633.11kcal","","","2909.76kcal"
"2021-07-28","오징어채간장볶음(05)(06)(17)","54.43kcal","갈비맛통닭(05)(06)(15)","387.21kcal","맛살감자샐러드(01)(12)","112.37kcal","","","2909.76kcal"
"2021-07-28","달콤돼지고기볶음(05)(06)(10)","229.4kcal","골뱅이무침(06)","134.58kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2909.76kcal"
"2021-07-28","배추김치(7~9월)","8.17kcal","배추김치(7~9월)","8.17kcal","","","","","2909.76kcal"
"2021-07-28","맛밤","","수박","26.496kcal","","","","","2909.76kcal"
"2021-07-29","김치볶음밥(10)","475.91kcal","비빔냉면(03)(05)(06)","921.67kcal","햄김치덮밥(01)(05)(06)(10)","462.3kcal","","","3322.76kcal"
"2021-07-29","잡곡밥","390.95kcal","돼지불고기(05)(06)(10)","359.8kcal","쇠고기미역국(05)(16)","68.44kcal","","","3322.76kcal"
"2021-07-29","배추된장국(05)(06)","73.7kcal","삶은계란(01)","70.1kcal","스크램블에그(01)(12)","100.21kcal","","","3322.76kcal"
"2021-07-29","계란찜(01)(09)","66.08kcal","깍두기","15.2kcal","총각김치","16.4kcal","","","3322.76kcal"
"2021-07-29","우유(백색우유(200ML,연간))(02)","122kcal","","","팥빙수","180kcal","","","3322.76kcal"
"2021-07-30","밥1","363kcal","밥1","363kcal","쇠고기버섯덮밥(05)(06)(16)","481.98kcal","","","3772.80kcal"
"2021-07-30","쇠고기무국(05)(16)","89.64kcal","된장찌개(05)(06)","60.96kcal","감자짜글이(05)(06)(10)","140.89kcal","","","3772.80kcal"
"2021-07-30","제육볶음(05)(06)(10)","418kcal","마늘삼겹살구이(10)","1091.29kcal","갈치튀김(05)(06)","349.49kcal","","","3772.80kcal"
"2021-07-30","생선묵조림(05)(06)","108.31kcal","양배추쌈(05)(06)","44.1kcal","단무지","12.6kcal","","","3772.80kcal"
"2021-07-30","배추김치(7~9월)","8.17kcal","배추김치(7~9월)","8.17kcal","깍두기","15.2kcal","","","3772.80kcal"
"2021-07-30","농후 발효유(02)","96kcal","","","우유(백색우유(200ML,연간))(02)","122kcal","","","3772.80kcal"
"2021-07-31","햄치즈버거(01)(02)(06)(10)(12)","1202.35kcal","잡곡밥","390.95kcal","제육덮밥(05)(06)(10)","686.86kcal","","","3437.88kcal"
"2021-07-31","야채샐러드(01)(05)(06)","122.07kcal","황태채국(05)","30.8kcal","버섯된장찌개(05)(06)(16)","101.09kcal","","","3437.88kcal"
"2021-07-31","우유(백색우유(200ML,연간))(02)","122kcal","돈육야채볶음(10)","256.77kcal","비빔당면(05)(06)","126.71kcal","","","3437.88kcal"
"2021-07-31","","","두부김치(05)(06)(10)","252.99kcal","백김치","15.12kcal","","","3437.88kcal"
"2021-07-31","","","배추김치(7~9월)","8.17kcal","","","","","3437.88kcal"
"2021-07-31","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3437.88kcal"
"2021-08-01","햄야채볶음밥(01)(05)(06)(10)","477.07kcal","검은콩밥","383.65kcal","밥1","363kcal","","","2421.88kcal"
"2021-08-01","김치국(05)","28.59kcal","버섯된장찌개(05)(06)(16)","75.29kcal","감자양파찌개(05)(06)","82.29kcal","","","2421.88kcal"
"2021-08-01","콩나물삼색볶음(05)(06)","59.03kcal","닭갈비(05)(06)(15)","230.21kcal","제육볶음(05)(06)(10)","416.02kcal","","","2421.88kcal"
"2021-08-01","깍두기(완제품)(09)","15.2kcal","오징어야채무침(06)(17)","116.98kcal","단무지무침","23.2kcal","","","2421.88kcal"
"2021-08-01","우유(백색우유(200ML,연간))(02)","122kcal","오이소박이","20.35kcal","배추김치(7~9월)","9kcal","","","2421.88kcal"
"2021-08-01","","","커피음료","","","","","","2421.88kcal"
"2021-08-02","밥1","363kcal","불닭덮밥(05)(06)(15)","542.65kcal","밥1","363kcal","","","3072.79kcal"
"2021-08-02","쇠고기미역국(05)(16)","68.44kcal","어묵탕(05)(06)","72.89kcal","광어매운탕(05)(06)(18)","146.33kcal","","","3072.79kcal"
"2021-08-02","비엔나소시지케찹볶음(10)(12)","288.55kcal","꽈리고추양념무침","5.33kcal","호박볶음(09)","55.6kcal","","","3072.79kcal"
"2021-08-02","감자조림(05)(06)","58.27kcal","배추김치(7~9월)","9kcal","탕수육(05)(06)(10)(12)","707.73kcal","","","3072.79kcal"
"2021-08-02","배추김치(7~9월)","9kcal","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","9kcal","","","3072.79kcal"
"2021-08-02","","","","","아이스크림 샌드위치(02)","252kcal","","","3072.79kcal"
"2021-08-03","김치볶음밥","435.68kcal","밥1","363kcal","팔보채덮밥(05)(06)(09)","160.92kcal","","","2375.45kcal"
"2021-08-03","부대찌개(05)(06)(10)","265.4kcal","콩나물김치국(05)","27.95kcal","밥1","363kcal","","","2375.45kcal"
"2021-08-03","스크램블에그(01)(12)","86.19kcal","버섯불고기찜(06)(10)","226.53kcal","버섯된장찌개(05)(06)(16)","75.29kcal","","","2375.45kcal"
"2021-08-03","단무지무침","23.2kcal","오징어젓무침(17)","24.76kcal","두부김치(05)(10)","169.33kcal","","","2375.45kcal"
"2021-08-03","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","9kcal","단무지무침","23.2kcal","","","2375.45kcal"
"2021-08-04","잡곡밥","402.67kcal","밥1","363kcal","밥1","363kcal","","","2482.00kcal"
"2021-08-04","닭곰탕(15)","190.85kcal","황태채국(01)","23.07kcal","무국(05)","21.52kcal","","","2482.00kcal"
